Date,EURIBOR,Gold USD,Gold EUR,JPM Close,SP500 ,Siemens Close,XR,EUROSTOXX Close
12/14/2018,-1.8119,"1,235.40","1,093.10",100.290001,"2,599.95",90.326256,0.8841,347.209991
12/17/2018,-1.8119,"1,241.70","1,093.90",99.010002,"2,545.94",89.767349,0.8811,343.26001
12/18/2018,-1.8119,"1,246.30","1,097.10",98.540001,"2,546.16",90.434433,0.8801,340.459991
12/19/2018,-1.8119,"1,255.00","1,098.50",97.290001,"2,506.96",89.704247,0.8788,341.519989
12/20/2018,-1.8119,"1,259.80","1,099.40",96.449997,"2,467.42",88.694611,0.8735,336.579987
12/21/2018,-1.8119,"1,258.20","1,105.00",94.169998,"2,416.62",88.496292,0.8793,336.670013
12/24/2018,-1.8119,"1,258.20","1,105.00",92.139999,"2,351.10",88.496292,0.8772,336.670013
12/25/2018,-1.8119,"1,258.20","1,105.00",92.139999,"2,351.10",88.496292,0.88,336.670013
12/26/2018,-1.8119,"1,258.20","1,105.00",95.959999,"2,467.70",88.496292,0.8807,336.670013
12/27/2018,-1.8119,"1,268.00","1,108.80",97.040001,"2,488.83",86.377861,0.8747,329.579987
12/28/2018,-1.8119,"1,279.00","1,117.90",96.830002,"2,485.74",87.784142,0.8738,336.230011
12/31/2018,-1.8119,"1,279.00","1,117.90",97.620003,"2,506.85",87.784142,0.8717,336.230011
1/1/2019,-1.708,"1,279.00","1,117.90",97.620003,"2,506.85",87.784142,0.8721,336.230011
1/2/2019,-1.708,"1,282.90","1,131.80",99.309998,"2,510.03",88.415161,0.8814,336.230011
1/3/2019,-1.708,"1,290.50","1,132.10",97.110001,"2,447.89",86.044319,0.8775,333.920013
1/4/2019,-1.708,"1,279.90","1,122.10",100.690002,"2,531.94",89.415779,0.8774,343.380005
1/7/2019,-1.708,"1,292.20","1,126.70",100.760002,"2,549.69",88.243881,0.8713,342.880005
1/8/2019,-1.708,"1,286.50","1,123.10",100.57,"2,574.41",88.595451,0.8738,345.850006
1/9/2019,-1.708,"1,288.60","1,117.30",100.400002,"2,584.96",88.919975,0.8663,347.700012
1/10/2019,-1.708,"1,291.90","1,122.80",100.389999,"2,596.64",89.028152,0.8694,348.880005
1/11/2019,-1.708,"1,289.00","1,122.50",99.910004,"2,596.26",87.919357,0.8718,349.200012
1/14/2019,-1.708,"1,292.80","1,126.40",100.940002,"2,582.61",87.757095,0.8712,347.51001
1/15/2019,-1.708,"1,294.40","1,136.40",101.68,"2,610.30",88.072609,0.876,348.709991
1/16/2019,-1.708,"1,292.30","1,133.60",102.5,"2,616.10",87.97345,0.877,350.589996
1/17/2019,-1.708,"1,290.70","1,133.50",102.919998,"2,635.96",88.252899,0.8775,350.730011
1/18/2019,-1.708,"1,284.20","1,130.70",104.589996,"2,670.71",90.65078,0.8799,357.049988
1/21/2019,-1.708,"1,279.60","1,125.60",104.589996,"2,670.71",90.83107,0.8796,356.359985
1/22/2019,-1.708,"1,282.10","1,127.70",102.940002,"2,632.90",89.632133,0.8803,355.089996
1/23/2019,-1.708,"1,279.80","1,123.30",102.68,"2,638.70",88.928993,0.8786,354.890015
1/24/2019,-1.708,"1,283.70","1,136.10",102.739998,"2,642.33",89.244507,0.8844,355.670013
1/25/2019,-1.708,"1,293.90","1,134.40",103.389999,"2,664.76",90.434433,0.8765,357.839996
1/28/2019,-1.708,"1,302.20","1,138.70",103.879997,"2,643.85",90.163994,0.875,354.380005
1/29/2019,-1.708,"1,307.60","1,144.20",104.169998,"2,640.00",90.614723,0.8746,357.230011
1/30/2019,-1.708,"1,310.70","1,147.80",104.410004,"2,681.05",89.947639,0.8711,358.51001
1/31/2019,-1.708,"1,323.30","1,155.70",103.5,"2,704.10",86.341805,0.8735,358.670013
2/1/2019,-1.8085,"1,318.70","1,149.80",103.879997,"2,706.53",86.197571,0.8728,359.709991
2/4/2019,-1.8085,"1,312.20","1,147.90",104.25,"2,724.87",85.638664,0.874,359.920013
2/5/2019,-1.8085,"1,314.20","1,151.90",103.790001,"2,737.70",86.837608,0.8759,364.98999
2/6/2019,-1.8085,"1,312.40","1,153.70",103.739998,"2,731.61",86.008263,0.88,365.519989
2/7/2019,-1.8085,"1,310.00","1,154.30",102.379997,"2,706.05",83.646439,0.8811,360.079987
2/8/2019,-1.8085,"1,314.90","1,160.50",101.360001,"2,707.88",82.501587,0.8824,358.070007
2/11/2019,-1.8085,"1,306.40","1,159.10",100.879997,"2,709.80",83.159653,0.8868,361.119995
2/12/2019,-1.8085,"1,310.00","1,157.20",102.599998,"2,744.73",83.141624,0.8828,362.779999
2/13/2019,-1.8085,"1,312.80","1,164.20",103.089996,"2,753.03",83.006401,0.8879,364.970001
2/14/2019,-1.8085,"1,311.50","1,160.90",102.419998,"2,745.73",83.159653,0.8852,363.799988
2/15/2019,-1.8085,"1,316.60","1,167.90",105.550003,"2,775.60",85.296112,0.8853,368.940002
2/18/2019,-1.8085,"1,325.50","1,171.90",105.550003,"2,775.60",84.647057,0.8839,369.779999
2/19/2019,-1.8085,"1,334.20","1,175.70",105.18,"2,779.76",84.78228,0.8817,368.970001
2/20/2019,-1.8085,"1,343.80","1,182.30",105.690002,"2,784.70",85.278084,0.8819,371.459991
2/21/2019,-1.8085,"1,331.30","1,175.10",105.470001,"2,774.88",85.13385,0.882,370.410004
2/22/2019,-1.8085,"1,329.10","1,171.40",105,"2,792.67",86.395889,0.8814,371.230011
2/25/2019,-1.8085,"1,331.10","1,172.90",106.099998,"2,796.11",87.053955,0.8803,372.179993
2/26/2019,-1.8085,"1,325.10","1,164.40",105.290001,"2,793.90",88.460236,0.8772,373.640015
2/27/2019,-1.8085,"1,322.90","1,163.60",105.160004,"2,792.38",87.153114,0.8795,372.579987
2/28/2019,-1.8085,"1,319.20","1,159.00",104.360001,"2,784.49",86.657318,0.8794,372.799988
3/1/2019,-1.7092,"1,312.00","1,154.40",104.43,"2,803.69",87.387497,0.8788,374.23999
3/4/2019,-1.7092,"1,285.40","1,134.30",104.190002,"2,792.81",87.820198,0.8817,375.089996
3/5/2019,-1.7092,"1,283.80","1,136.40",104.110001,"2,789.65",87.639908,0.8842,375.640015
3/6/2019,-1.7092,"1,285.90","1,137.10",103.720001,"2,771.45",87.639908,0.8843,375.480011
3/7/2019,-1.7092,"1,285.30","1,145.00",102.970001,"2,748.93",86.945786,0.8932,373.880005
3/8/2019,-1.7092,"1,296.80","1,153.70",103.010002,"2,743.07",85.76487,0.8894,370.570007
3/11/2019,-1.7092,"1,292.80","1,149.90",104.349998,"2,783.30",86.341805,0.8887,373.470001
3/12/2019,-1.7092,"1,297.10","1,148.90",104.040001,"2,791.52",86.639282,0.8857,373.25
3/13/2019,-1.7092,"1,307.00","1,156.30",104.389999,"2,810.92",86.684357,0.8828,375.600006
3/14/2019,-1.7092,"1,295.60","1,146.60",105.339996,"2,808.48",87.297348,0.8845,378.519989
3/15/2019,-1.7092,"1,303.50","1,151.50",106.550003,"2,822.48",88.325012,0.8829,381.100006
3/18/2019,-1.7092,"1,305.60","1,152.50",107.190002,"2,832.94",88.325012,0.8821,382.109985
3/19/2019,-1.7092,"1,307.70","1,151.80",106.800003,"2,832.57",89.695236,0.8807,384.290009
3/20/2019,-1.7092,"1,303.70","1,147.80",104.519997,"2,824.23",87.757095,0.876,380.839996
3/21/2019,-1.7092,"1,309.60","1,153.50",102.870003,"2,854.88",88.712646,0.879,380.690002
3/22/2019,-1.7092,"1,311.30","1,160.80",99.760002,"2,800.71",85.891075,0.8838,376.029999
3/25/2019,-1.7092,"1,319.60","1,166.00",98.93,"2,798.36",85.548523,0.8838,374.329987
3/26/2019,-1.7092,"1,316.30","1,166.60",99.919998,"2,818.46",85.440346,0.8875,377.200012
3/27/2019,-1.7092,"1,309.70","1,163.80",99.580002,"2,805.37",86.152496,0.8892,377.279999
3/28/2019,-1.7092,"1,295.20","1,152.80",100.709999,"2,815.44",85.638664,0.8903,376.839996
3/29/2019,-1.7092,"1,295.40","1,154.40",101.230003,"2,834.40",86.486038,0.8913,379.089996
3/31/2019,-1.7092,"1,295.40","1,154.40",101.230003,"2,834.40",86.486038,0.8913,379.089996
4/1/2019,-2.0105,"1,293.50","1,154.30",104.639999,"2,867.19",88.297974,0.8917,383.670013
4/2/2019,-2.0105,"1,290.30","1,152.40",105.139999,"2,867.24",89.397751,0.8923,385.029999
4/3/2019,-2.0105,"1,290.50","1,147.70",105.349998,"2,873.40",90.776985,0.8901,388.920013
4/4/2019,-2.0105,"1,283.20","1,143.70",105.559998,"2,879.39",91.029396,0.8911,387.869995
4/5/2019,-2.0105,"1,288.50","1,148.90",105.309998,"2,892.74",92.075089,0.8914,388.230011
4/8/2019,-2.0105,"1,300.00","1,153.80",105.650002,"2,895.77",91.966911,0.8879,387.51001
4/9/2019,-2.0105,"1,303.00","1,156.20",104.870003,"2,878.20",90.776985,0.8879,385.679993
4/10/2019,-2.0105,"1,305.50","1,157.70",105.339996,"2,888.21",91.570267,0.887,386.679993
4/11/2019,-2.0105,"1,298.80","1,153.70",106.230003,"2,888.32",92.345528,0.8885,386.910004
4/12/2019,-2.0105,"1,294.30","1,145.50",111.209999,"2,907.41",93.625595,0.8846,387.529999
4/15/2019,-2.0105,"1,285.70","1,137.00",109.940002,"2,905.58",93.517426,0.884,388.100006
4/16/2019,-2.0105,"1,276.40","1,131.10",111.099998,"2,907.06",94.238594,0.8864,389.209991
4/17/2019,-2.0105,"1,275.90","1,129.50",114.300003,"2,900.45",95.410484,0.885,389.589996
4/18/2019,-2.0105,"1,275.70","1,136.00",113.459999,"2,905.03",96.005455,0.8902,390.459991
4/19/2019,-2.0105,"1,275.70","1,136.00",113.459999,"2,905.03",96.005455,0.8888,390.459991
4/22/2019,-2.0105,"1,275.70","1,136.00",113.599998,"2,907.97",96.005455,0.8879,390.459991
4/23/2019,-2.0105,"1,269.50","1,132.10",113.739998,"2,933.68",95.266258,0.8904,391.350006
4/24/2019,-2.0105,"1,271.70","1,139.60",113.550003,"2,927.25",95.212166,0.8964,390.980011
4/25/2019,-2.0105,"1,280.80","1,150.00",113.610001,"2,926.17",95.230194,0.8981,390.149994
4/26/2019,-2.0105,"1,284.20","1,150.40",114.470001,"2,939.88",94.923698,0.8969,391.01001
4/29/2019,-2.0105,"1,279.50","1,144.40",116.120003,"2,943.03",95.42852,0.8938,391.320007
4/30/2019,-2.0105,"1,282.30","1,143.20",116.050003,"2,945.83",96.221802,0.8916,391.350006
5/1/2019,-1.5119,"1,283.80","1,142.00",115.160004,"2,923.73",96.221802,0.893,391.350006
5/2/2019,-1.5119,"1,271.00","1,137.00",115.410004,"2,917.52",94.959755,0.8944,388.839996
5/3/2019,-1.5119,"1,278.60","1,142.00",116.120003,"2,945.64",95.338371,0.8925,390.369995
5/6/2019,-1.5119,"1,278.60","1,142.00",115.089996,"2,932.47",94.292679,0.8928,386.950012
5/7/2019,-1.5119,"1,281.20","1,146.50",113.209999,"2,884.05",92.381584,0.8935,381.640015
5/8/2019,-1.5119,"1,285.20","1,148.60",112.610001,"2,879.42",96.600418,0.8935,382.230011
5/9/2019,-1.5119,"1,286.10","1,146.70",112.519997,"2,870.72",94.90567,0.8914,375.920013
5/10/2019,-1.5119,"1,287.10","1,145.40",112.510002,"2,881.40",96.474213,0.8899,377.140015
5/13/2019,-1.5119,"1,295.60","1,153.20",109.449997,"2,811.87",94.454941,0.8909,372.570007
5/14/2019,-1.5119,"1,298.40","1,158.30",110.32,"2,834.41",95.590782,0.8917,376.339996
5/15/2019,-1.5119,"1,299.10","1,159.30",109.900002,"2,850.96",96.167717,0.8925,378.059998
5/16/2019,-1.5119,"1,291.70","1,155.70",111.309998,"2,876.32",97.952606,0.8948,382.880005
5/17/2019,-1.5119,"1,280.80","1,147.30",110.769997,"2,859.53",96.834793,0.8961,381.51001
5/20/2019,-1.5119,"1,276.90","1,143.30",111.349998,"2,840.23",95.103989,0.895,377.459991
5/21/2019,-1.5119,"1,271.20","1,139.00",111.730003,"2,864.36",96.654503,0.8958,379.5
5/22/2019,-1.5119,"1,273.80","1,141.70",110.82,"2,856.27",96.041512,0.8966,379.190002
5/23/2019,-1.5119,"1,283.70","1,148.00",108.639999,"2,822.24",93.481361,0.8944,373.790009
5/24/2019,-1.5119,"1,282.50","1,144.60",109.709999,"2,826.06",94.851585,0.8923,375.890015
5/27/2019,-1.5119,"1,282.50","1,144.60",109.709999,"2,826.06",94.923698,0.8928,376.709991
5/28/2019,-1.5119,"1,278.30","1,144.90",108.519997,"2,802.39",94.923698,0.896,375.899994
5/29/2019,-1.5119,"1,281.70","1,151.10",108.220001,"2,783.02",92.706108,0.8982,370.51001
5/30/2019,-1.5119,"1,281.00","1,150.30",107.059998,"2,788.86",92.958519,0.8984,370.51001
5/31/2019,-1.5119,"1,295.60","1,160.70",105.959999,"2,752.06",91.444069,0.894,369.059998
6/3/2019,-1.6289,"1,317.10","1,174.30",106.459999,"2,744.45",92.327499,0.8895,370.48999
6/4/2019,-1.6289,"1,324.30","1,177.60",109.739998,"2,803.27",94.004211,0.8887,372.670013
6/5/2019,-1.6289,"1,335.10","1,188.30",110.129997,"2,826.15",94.184502,0.891,374.079987
6/6/2019,-1.6289,"1,335.50","1,182.60",110.370003,"2,843.49",93.373192,0.8867,374.01001
6/7/2019,-1.6289,"1,340.70","1,182.20",109.160004,"2,873.34",93.968155,0.8822,377.480011
6/10/2019,-1.6289,"1,328.60","1,174.10",110.339996,"2,886.73",93.968155,0.8836,377.480011
6/11/2019,-1.6289,"1,324.30","1,169.00",110.68,"2,885.72",95.158081,0.8823,380.890015
6/12/2019,-1.6289,"1,332.40","1,179.40",109.269997,"2,879.84",94.671288,0.8856,379.73999
6/13/2019,-1.6289,"1,335.90","1,184.70",109.540001,"2,891.64",94.815521,0.8866,380.329987
6/14/2019,-1.6289,"1,351.30","1,205.50",109.82,"2,886.98",93.769829,0.892,378.809998
6/17/2019,-1.6289,"1,341.30","1,194.80",109.220001,"2,889.67",93.228958,0.8913,378.459991
6/18/2019,-1.6289,"1,341.40","1,197.50",110.709999,"2,917.75",95.374428,0.8933,384.779999
6/19/2019,-1.6289,"1,344.10","1,198.40",109.910004,"2,926.46",95.807129,0.8906,384.769989
6/20/2019,-1.6289,"1,379.50","1,221.70",110.190002,"2,954.18",95.969391,0.8853,386.160004
6/21/2019,-1.6289,"1,397.20","1,232.00",109.440002,"2,950.46",95.320343,0.8795,384.76001
6/24/2019,-1.6289,"1,405.70","1,234.30",108.660004,"2,945.35",95.60881,0.8772,383.790009
6/25/2019,-1.6289,"1,431.40","1,259.70",107.760002,"2,917.38",94.472969,0.8797,383.399994
6/26/2019,-1.6289,"1,404.00","1,233.40",108.480003,"2,913.78",93.517426,0.8794,382.200012
6/27/2019,-1.6289,"1,402.50","1,233.90",108.839996,"2,924.92",93.337128,0.8795,382.209991
6/28/2019,-1.6289,"1,409.00","1,240.40",111.800003,"2,941.76",94.292679,0.8794,384.869995
6/30/2019,-1.6289,"1,409.00","1,240.40",111.800003,"2,941.76",94.292679,0.8794,384.869995
7/1/2019,-1.3649,"1,390.10","1,230.80",113.68,"2,964.33",95.554726,0.8861,387.869995
7/2/2019,-1.3649,"1,391.10","1,230.30",113.800003,"2,973.01",94.653259,0.886,389.290009
7/3/2019,-1.3649,"1,413.50","1,253.00",112.82,"2,995.82",94.995819,0.8866,392.579987
7/4/2019,-1.3649,"1,414.90","1,254.20",112.82,"2,995.82",95.140053,0.8861,392.940002
7/5/2019,-1.3649,"1,388.70","1,237.80",113.489998,"2,990.41",92.345528,0.8907,390.109985
7/8/2019,-1.3649,"1,400.10","1,248.40",112.870003,"2,975.95",91.480125,0.8916,389.899994
7/9/2019,-1.3649,"1,391.60","1,241.50",113.349998,"2,979.63",91.317863,0.8921,387.920013
7/10/2019,-1.3649,"1,408.30","1,250.80",113.019997,"2,993.07",90.849098,0.8887,387.149994
7/11/2019,-1.3649,"1,413.80","1,256.20",114.099998,"2,999.91",89.866508,0.8885,386.700012
7/12/2019,-1.3649,"1,407.60","1,249.20",115.300003,"3,013.77",89.857498,0.8871,386.850006
7/15/2019,-1.3649,"1,412.40","1,254.50",113.900002,"3,014.30",89.920601,0.8882,387.75
7/16/2019,-1.3649,"1,409.90","1,257.30",115.120003,"3,004.04",90.452461,0.8918,389.100006
7/17/2019,-1.3649,"1,410.40","1,256.40",113.989998,"2,984.42",89.857498,0.8909,387.660004
7/18/2019,-1.3649,"1,417.50","1,262.90",114.669998,"2,995.11",89.406769,0.8866,386.799988
7/19/2019,-1.3649,"1,439.70","1,282.10",113.540001,"2,976.61",89.731293,0.8909,387.25
7/22/2019,-1.3649,"1,427.80","1,272.70",114.269997,"2,985.03",89.695236,0.8919,387.73999
7/23/2019,-1.3649,"1,425.60","1,278.40",116.360001,"3,005.47",91.444069,0.8965,391.540009
7/24/2019,-1.3649,"1,427.00","1,280.40",116.830002,"3,019.56",92.16523,0.8976,391.730011
7/25/2019,-1.3649,"1,416.10","1,271.90",115.709999,"3,003.67",91.011368,0.897,389.519989
7/26/2019,-1.3649,"1,420.40","1,277.10",116.220001,"3,025.86",91.029396,0.8986,390.730011
7/29/2019,-1.3649,"1,419.10","1,273.80",115.849998,"3,020.97",91.227715,0.8973,390.850006
7/30/2019,-1.3649,"1,425.90","1,278.60",115.589996,"3,013.18",89.803406,0.8963,385.109985
7/31/2019,-1.3649,"1,427.60","1,282.90",116,"2,980.38",89.235489,0.9027,385.769989
8/1/2019,-1.4077,"1,406.80","1,271.10",112.940002,"2,953.56",85.638664,0.902,385.769989
8/2/2019,-1.4077,"1,441.80","1,297.20",112.93,"2,932.05",83.069504,0.9,378.149994
8/5/2019,-1.4077,"1,465.30","1,307.00",109.57,"2,844.74",80.906006,0.8926,369.429993
8/6/2019,-1.4077,"1,465.30","1,308.50",110.43,"2,881.77",80.806839,0.8927,367.709991
8/7/2019,-1.4077,"1,506.10","1,341.50",108.029999,"2,883.98",80.554436,0.8928,368.600006
8/8/2019,-1.4077,"1,495.80","1,334.90",109.860001,"2,938.09",81.564072,0.8943,374.709991
8/9/2019,-1.4077,"1,497.70","1,335.90",109.739998,"2,918.65",80.229912,0.8927,371.559998
8/12/2019,-1.4077,"1,504.70","1,342.00",107.68,"2,883.75",79.887352,0.8917,370.410004
8/13/2019,-1.4077,"1,498.40","1,340.30",109.339996,"2,926.32",80.446259,0.8951,372.399994
8/14/2019,-1.4077,"1,513.30","1,357.90",104.800003,"2,840.60",77.660751,0.8977,366.160004
8/15/2019,-1.4077,"1,515.70","1,365.50",105.199997,"2,847.60",76.624069,0.9003,365.089996
8/16/2019,-1.4077,"1,515.30","1,366.00",107.720001,"2,888.68",77.381294,0.9016,369.630005
8/19/2019,-1.4077,"1,496.60","1,349.00",108.690002,"2,923.65",78.634323,0.9025,373.859985
8/20/2019,-1.4077,"1,504.60","1,355.60",107.309998,"2,900.51",78.625313,0.9007,371.299988
8/21/2019,-1.4077,"1,503.30","1,353.90",107.610001,"2,924.43",80.338081,0.902,375.799988
8/22/2019,-1.4077,"1,502.10","1,355.40",108.720001,"2,922.95",80.166809,0.9024,374.290009
8/23/2019,-1.4077,"1,503.80","1,350.00",106.019997,"2,847.11",79.499725,0.8973,371.359985
8/26/2019,-1.4077,"1,503.80","1,350.00",106.870003,"2,878.38",79.842278,0.9006,371.279999
8/27/2019,-1.4077,"1,533.00","1,381.40",105.739998,"2,869.16",80.229912,0.9016,373.619995
8/28/2019,-1.4077,"1,537.20","1,387.40",106.800003,"2,887.94",79.968483,0.9027,372.859985
8/29/2019,-1.4077,"1,540.20","1,393.50",109.220001,"2,924.58",81.131371,0.9042,376.73999
8/30/2019,-1.4077,"1,528.40","1,391.00",109.860001,"2,926.46",81.987755,0.9097,379.480011
8/31/2019,-1.4077,"1,528.40","1,391.00",109.860001,"2,926.46",81.987755,0.9097,379.480011
9/2/2019,-1.2176,"1,526.00","1,390.50",109.860001,"2,926.46",81.59111,0.9116,380.690002
9/3/2019,-1.2176,"1,537.90","1,401.90",108.559998,"2,906.27",81.014175,0.9111,379.809998
9/4/2019,-1.2176,"1,546.10","1,402.20",109.870003,"2,937.78",82.21312,0.906,383.179993
9/5/2019,-1.2176,"1,529.10","1,384.90",112.370003,"2,976.00",82.528633,0.9061,385.920013
9/6/2019,-1.2176,"1,523.70","1,380.80",112.610001,"2,978.71",83.430092,0.9065,387.140015
9/9/2019,-1.2176,"1,509.20","1,364.60",115.400002,"2,978.43",84.908485,0.905,386.059998
9/10/2019,-1.2176,"1,498.30","1,357.00",116.870003,"2,979.39",86.540123,0.9055,386.440002
9/11/2019,-1.2176,"1,490.70","1,354.30",117.190002,"3,000.93",87.775124,0.9082,389.709991
9/12/2019,-1.2176,"1,515.20","1,369.00",117.910004,"3,009.57",87.180161,0.9038,390.480011
9/13/2019,-1.2176,"1,503.10","1,357.10",120.230003,"3,007.39",87.369469,0.9028,391.790009
9/16/2019,-1.2176,"1,497.20","1,360.70",119.160004,"2,997.96",87.17115,0.9088,389.529999
9/17/2019,-1.2176,"1,502.10","1,356.90",118.57,"3,005.70",87.4506,0.903,389.329987
9/18/2019,-1.2176,"1,503.50","1,359.00",119.760002,"3,006.73",87.044945,0.9065,389.410004
9/19/2019,-1.2176,"1,500.70","1,358.70",119.379997,"3,006.79",87.865273,0.9056,391.799988
9/20/2019,-1.2176,"1,501.90","1,364.50",118.900002,"2,992.07",88.352058,0.9075,392.950012
9/23/2019,-1.2176,"1,522.10","1,385.40",118.879997,"2,991.78",87.108047,0.9095,389.799988
9/24/2019,-1.2176,"1,520.70","1,380.70",117.330002,"2,966.60",86.080383,0.9073,389.839996
9/25/2019,-1.2176,"1,528.80","1,397.00",118,"2,984.87",86.47702,0.9137,387.589996
9/26/2019,-1.2176,"1,506.40","1,378.70",117.029999,"2,977.62",86.278702,0.9155,389.950012
9/27/2019,-1.2176,"1,489.90","1,361.40",117.720001,"2,961.79",87.766113,0.9141,391.790009
9/30/2019,-1.2176,"1,485.30","1,362.30",117.690002,"2,976.74",88.568413,0.9173,393.149994
10/1/2019,-1.1129,"1,473.50","1,347.10",115.550003,"2,940.25",87.27932,0.9146,387.98999
10/2/2019,-1.1129,"1,492.60","1,362.10",113.25,"2,887.61",85.494431,0.9124,377.519989
10/3/2019,-1.1129,"1,517.10","1,381.30",112.190002,"2,910.63",85.494431,0.9117,377.459991
10/4/2019,-1.1129,"1,499.20","1,364.90",114.620003,"2,952.01",85.909103,0.9107,380.220001
10/7/2019,-1.1129,"1,501.30","1,366.90",114.370003,"2,938.79",86.918739,0.9114,382.910004
10/8/2019,-1.1129,"1,505.90","1,374.80",111.82,"2,893.06",85.566551,0.9126,378.709991
10/9/2019,-1.1129,"1,507.30","1,373.60",112.629997,"2,919.40",86.486038,0.9113,380.299988
10/10/2019,-1.1129,"1,494.80","1,356.80",114.209999,"2,938.13",86.981842,0.9084,382.76001
10/11/2019,-1.1129,"1,479.20","1,338.50",116.139999,"2,970.27",89.361694,0.9055,391.609985
10/14/2019,-1.1129,"1,490.60","1,351.40",116.449997,"2,966.15",89.406769,0.9066,389.690002
10/15/2019,-1.1129,"1,487.80","1,349.70",119.959999,"2,995.68",90.037788,0.9062,394.019989
10/16/2019,-1.1129,"1,485.10","1,340.20",119.68,"2,989.69",90.795013,0.903,393.459991
10/17/2019,-1.1129,"1,492.70","1,341.60",120.349998,"2,997.95",89.172386,0.8988,393.079987
10/18/2019,-1.1129,"1,490.00","1,335.40",120.559998,"2,986.20",89.938629,0.895,391.839996
10/21/2019,-1.1129,"1,491.70","1,337.60",123.550003,"3,006.72",91.894798,0.8969,394.220001
10/22/2019,-1.1129,"1,485.40","1,333.20",124.790001,"2,995.99",93.030632,0.8988,394.589996
10/23/2019,-1.1129,"1,494.50","1,343.80",125.120003,"3,004.52",93.463333,0.8983,395.029999
10/24/2019,-1.1129,"1,496.60","1,347.40",125.029999,"3,010.29",93.553482,0.9005,397.369995
10/25/2019,-1.1129,"1,513.50","1,366.70",126.029999,"3,022.55",94.112389,0.9024,398.01001
10/28/2019,-1.1129,"1,492.40","1,344.30",126.510002,"3,039.42",94.761436,0.9007,398.98999
10/29/2019,-1.1129,"1,486.80","1,338.50",126.43,"3,036.89",95.103989,0.8998,398.369995
10/30/2019,-1.1129,"1,492.10","1,342.20",125.730003,"3,046.77",94.346764,0.8967,398.700012
10/31/2019,-1.1129,"1,511.00","1,355.60",124.919998,"3,037.56",93.192894,0.8965,396.75
11/1/2019,-1.4013,"1,508.80","1,351.70",127.800003,"3,066.91",94.599174,0.8953,399.429993
11/4/2019,-1.4013,"1,509.50","1,354.90",128.820007,"3,078.27",96.87085,0.8985,403.410004
11/5/2019,-1.4013,"1,489.00","1,345.30",129.100006,"3,074.62",97.700195,0.9029,404.230011
11/6/2019,-1.4013,"1,486.10","1,342.90",129.300003,"3,076.78",97.682167,0.9037,405.070007
11/7/2019,-1.4013,"1,484.30","1,344.30",130,"3,085.18",102.4599,0.9048,406.559998
11/8/2019,-1.4013,"1,464.20","1,328.60",130.380005,"3,093.08",102.586105,0.9073,405.420013
11/11/2019,-1.4013,"1,458.70","1,321.40",129.919998,"3,087.01",101.450272,0.9063,405.339996
11/12/2019,-1.4013,"1,452.10","1,318.70",129.160004,"3,091.84",103.199097,0.9082,406.899994
11/13/2019,-1.4013,"1,462.90","1,330.00",128.479996,"3,094.04",103.289246,0.9084,405.859985
11/14/2019,-1.4013,"1,466.70","1,331.10",128.600006,"3,096.63",103.451508,0.907,404.410004
11/15/2019,-1.4013,"1,466.90","1,327.00",129.529999,"3,120.46",103.667854,0.9046,406.040009
11/18/2019,-1.4013,"1,467.70","1,324.40",130.619995,"3,122.03",103.126984,0.903,405.98999
11/19/2019,-1.4013,"1,468.50","1,325.20",130.580002,"3,120.18",103.16304,0.9025,405.5
11/20/2019,-1.4013,"1,471.70","1,329.80",129.630005,"3,108.46",103.505592,0.903,403.820007
11/21/2019,-1.4013,"1,467.10","1,326.10",129.929993,"3,103.54",103.523628,0.9042,402.220001
11/22/2019,-1.4013,"1,464.50","1,328.40",130.789993,"3,110.29",103.469536,0.9069,403.980011
11/25/2019,-1.4013,"1,458.40","1,325.10",131.490005,"3,133.64",104.947929,0.9079,408.089996
11/26/2019,-1.4013,"1,454.70","1,320.00",131.669998,"3,140.52",106.101799,0.9073,408.48999
11/27/2019,-1.4013,"1,454.40","1,322.10",132.059998,"3,153.63",105.939537,0.9091,409.809998
11/28/2019,-1.4013,"1,454.70","1,321.50",132.059998,"3,153.63",105.777275,0.9082,409.25
11/29/2019,-1.4013,"1,460.20","1,325.50",131.759995,"3,140.98",105.578957,0.9075,407.429993
11/30/2019,-1.4013,"1,460.20","1,325.50",131.759995,"3,140.98",105.578957,0.9075,407.429993
12/2/2019,-1.6947,"1,461.20","1,319.30",131.470001,"3,113.87",104.749611,0.9024,401.01001
12/3/2019,-1.6947,"1,477.30","1,332.30",129.779999,"3,093.20",105.398659,0.9021,398.480011
12/4/2019,-1.6947,"1,475.10","1,331.60",132.339996,"3,112.76",106.318153,0.9025,403.190002
12/5/2019,-1.6947,"1,476.00","1,329.10",133.059998,"3,117.43",104.695518,0.9005,402.660004
12/6/2019,-1.6947,"1,459.70","1,320.40",135.039993,"3,145.91",105.290489,0.9041,407.350006
12/9/2019,-1.6947,"1,461.70","1,322.00",134.410004,"3,135.96",104.587349,0.9037,406.390015
12/10/2019,-1.6947,"1,465.00","1,321.30",134.5,"3,132.52",103.992386,0.9014,405.339996
12/11/2019,-1.6947,"1,466.80","1,322.40",134.179993,"3,141.63",105.65107,0.8983,406.220001
12/12/2019,-1.6947,"1,467.80","1,321.20",138.020004,"3,168.57",106.264061,0.8983,407.579987
